ImgID,Quality,human_lat,human_lon,model_lat,model_lon,source_folder
id_70f84ddf,3.0,0.2834734,34.3059427,0.2834860701,34.3059583231,east_african_field_centers_planet_label_70f84ddf
id_70ff4692,,,,-2.3140938706,29.1163351996,east_african_field_centers_planet_label_70ff4692
id_71000088,0.0,,,0.7377745666,34.4564019598,east_african_field_centers_planet_label_71000088
id_710617a6,1.0,0.0,0.0,0.5331889364,34.6386668315,east_african_field_centers_planet_label_710617a6
id_710f92e2,0.0,,,0.7504227055,34.7058263219,east_african_field_centers_planet_label_710f92e2
id_7113a8a0,0.0,,,-0.9014116496,34.7054639063,east_african_field_centers_planet_label_7113a8a0
id_71159c3a,3.0,0.4974566722,34.2191425994,0.4981393812,34.2189596073,east_african_field_centers_planet_label_71159c3a
id_71172a0f,0.0,,,0.7430263225,34.443267841,east_african_field_centers_planet_label_71172a0f
id_711fadc3,0.0,,,-0.4213138202,34.9488147665,east_african_field_centers_planet_label_711fadc3
id_712516e5,1.0,-0.8334781404,34.97205122,-0.8335425657,34.9719212282,east_african_field_centers_planet_label_712516e5
id_7126725e,0.0,,,-0.5935942765,34.7614748887,east_african_field_centers_planet_label_7126725e
id_71277dbf,0.0,,,0.4497936289,34.9804841364,east_african_field_centers_planet_label_71277dbf
id_7127eb1d,,,,-1.5544757584,30.6518585173,east_african_field_centers_planet_label_7127eb1d
id_71281ae6,3.0,-0.859845846,34.4794903922,-0.8601307784,34.47939335,east_african_field_centers_planet_label_71281ae6
id_712ac2c7,0.0,,,0.1471381204,34.5033357765,east_african_field_centers_planet_label_712ac2c7
id_712cb739,2.0,0.3341510135,34.2928670335,0.334002702,34.292910433,east_african_field_centers_planet_label_712cb739
id_7130e19f,0.0,,,-0.4427260132,34.8565092586,east_african_field_centers_planet_label_7130e19f
id_71343084,0.0,,,0.7942249169,35.0110607896,east_african_field_centers_planet_label_71343084
id_7137d819,0.0,,,0.26335766,34.171601259,east_african_field_centers_planet_label_7137d819
id_713abb70,0.0,,,0.1438868125,34.1543197815,east_african_field_centers_planet_label_713abb70
id_71408e66,0.0,,,0.7284216114,34.4187229997,east_african_field_centers_planet_label_71408e66
id_7143a06d,0.0,,,0.7431526327,35.1229061321,east_african_field_centers_planet_label_7143a06d
id_71452884,,,,-8.9142855665,33.3328299485,east_african_field_centers_planet_label_71452884
id_7146828b,0.0,,,1.1428617687,34.8597076853,east_african_field_centers_planet_label_7146828b
id_714f2e45,,,,-2.5727563161,29.5111113251,east_african_field_centers_planet_label_714f2e45
id_7155856b,0.0,,,-0.4744484829,34.8420205357,east_african_field_centers_planet_label_7155856b
id_7159f425,0.0,,,0.1371864136,34.4727201616,east_african_field_centers_planet_label_7159f425
id_715ade97,0.0,,,0.7252185312,34.9728018063,east_african_field_centers_planet_label_715ade97
id_715b5c10,0.0,,,0.0221799906,34.8073349165,east_african_field_centers_planet_label_715b5c10
id_716204f3,0.0,,,-0.4040182637,34.9093328542,east_african_field_centers_planet_label_716204f3
id_71699e86,0.0,,,-0.3577257498,35.1067362875,east_african_field_centers_planet_label_71699e86
id_717a64f0,0.0,,,0.8449827849,34.8395526153,east_african_field_centers_planet_label_717a64f0
id_717ad6bc,0.0,,,0.6502958635,34.6394099775,east_african_field_centers_planet_label_717ad6bc
id_717ee503,0.0,,,-1.0110839424,34.5535790044,east_african_field_centers_planet_label_717ee503
id_7182a813,0.0,,,-0.9825852145,34.4305444792,east_african_field_centers_planet_label_7182a813
id_71859058,0.0,,,-0.9091621926,34.9106691898,east_african_field_centers_planet_label_71859058
id_718595e9,0.0,,,-0.7433514208,34.8303682354,east_african_field_centers_planet_label_718595e9
id_718a9603,1.0,0.0,0.0,0.1164629025,34.4436667487,east_african_field_centers_planet_label_718a9603
id_718e79fc,,,,-7.7855076292,35.8164123671,east_african_field_centers_planet_label_718e79fc
id_719362a2,0.0,,,-0.0293788976,34.0970313926,east_african_field_centers_planet_label_719362a2
id_71a509c6,2.0,0.2153529241,34.5655679177,0.2153881094,34.5656311168,east_african_field_centers_planet_label_71a509c6
id_71a6bb2e,0.0,,,0.359868008,34.4389596952,east_african_field_centers_planet_label_71a6bb2e
id_71aeb5ad,3.0,0.0,0.0,-0.8543477602,34.837573843,east_african_field_centers_planet_label_71aeb5ad
id_71aff4dc,0.0,,,0.0760079286,34.343190328,east_african_field_centers_planet_label_71aff4dc
id_71b9b6e1,0.0,,,0.2962213572,34.2700440175,east_african_field_centers_planet_label_71b9b6e1
id_71c2b982,3.0,0.0,0.0,0.1456156332,34.6466641854,east_african_field_centers_planet_label_71c2b982
id_71c3793e,,,,-8.8019581239,33.2300750712,east_african_field_centers_planet_label_71c3793e
id_71c5e2b4,0.0,,,-0.8744631756,34.9862672802,east_african_field_centers_planet_label_71c5e2b4
id_71c6350c,0.0,,,-0.4838437708,34.8047435268,east_african_field_centers_planet_label_71c6350c
id_71cd5308,0.0,,,0.2049889138,34.4265120772,east_african_field_centers_planet_label_71cd5308
id_71d13df5,0.0,,,-0.5292867899,37.2109911466,east_african_field_centers_planet_label_71d13df5
id_71d4449b,0.0,,,0.6739185622,34.7231359968,east_african_field_centers_planet_label_71d4449b
id_71d7a789,0.0,,,0.4856342957,34.8709066883,east_african_field_centers_planet_label_71d7a789
id_71e0a9aa,0.0,,,0.9267516211,34.8446218458,east_african_field_centers_planet_label_71e0a9aa
id_71e16d58,,,,-7.9150735669,35.7425240219,east_african_field_centers_planet_label_71e16d58
id_71e1dea0,0.0,,,0.1602306682,34.5690740828,east_african_field_centers_planet_label_71e1dea0
id_71e1e62d,0.0,,,0.6991312332,35.1045173064,east_african_field_centers_planet_label_71e1e62d
id_71e24b07,0.0,,,0.2340912823,34.7151536525,east_african_field_centers_planet_label_71e24b07
id_71e6f45d,0.0,,,0.5240064811,34.709923914,east_african_field_centers_planet_label_71e6f45d
id_71e89871,,,,-8.9995266277,33.0259922223,east_african_field_centers_planet_label_71e89871
id_71eeba5e,0.0,,,0.8290669393,34.9277691165,east_african_field_centers_planet_label_71eeba5e
id_71eedfdc,0.0,,,-0.781021723,34.4829836341,east_african_field_centers_planet_label_71eedfdc
id_71efe3c6,0.0,,,-0.6736095351,34.7706346468,east_african_field_centers_planet_label_71efe3c6
id_71f6e0f3,0.0,,,0.5785731299,34.5534306169,east_african_field_centers_planet_label_71f6e0f3
id_71f8b658,1.0,0.0,0.0,-0.4030755729,34.9109797285,east_african_field_centers_planet_label_71f8b658
id_71fb0667,0.0,,,0.3969416403,34.6793028142,east_african_field_centers_planet_label_71fb0667
id_71fc9328,0.0,,,-0.8315569011,35.0150999275,east_african_field_centers_planet_label_71fc9328
id_720d6ce4,0.0,,,0.3725232527,34.5796197416,east_african_field_centers_planet_label_720d6ce4
id_721f2ea1,0.0,,,-0.80700007,34.6729375671,east_african_field_centers_planet_label_721f2ea1
id_7221627a,1.0,0.0,0.0,-0.940080429,34.7124972048,east_african_field_centers_planet_label_7221627a
id_7228f93d,0.0,,,0.7881269692,34.7064848929,east_african_field_centers_planet_label_7228f93d
id_7230dbaf,0.0,,,-0.9825852145,34.4305444792,east_african_field_centers_planet_label_7230dbaf
id_72337793,2.0,0.2336532852,34.7969734669,0.2339902323,34.7967774364,east_african_field_centers_planet_label_72337793
id_7234d4e1,,,,-8.9144975868,33.3310712604,east_african_field_centers_planet_label_7234d4e1
id_7236f263,3.0,0.504835956,34.18819871,0.5047927193,34.188146258,east_african_field_centers_planet_label_7236f263
id_7237053c,0.0,,,0.0256738185,34.727947867,east_african_field_centers_planet_label_7237053c
id_723b179b,0.0,,,0.5328635565,34.8738796935,east_african_field_centers_planet_label_723b179b
id_723c530d,0.0,,,0.816073776,34.4223365778,east_african_field_centers_planet_label_723c530d
id_723d7e96,0.0,,,0.1095647276,34.4107430446,east_african_field_centers_planet_label_723d7e96
id_72436faa,0.0,,,0.5886882385,34.7657700942,east_african_field_centers_planet_label_72436faa
id_7245adeb,0.0,,,0.3740307987,34.6929461659,east_african_field_centers_planet_label_7245adeb
id_724aa7f0,0.0,,,0.4004784696,34.2423120703,east_african_field_centers_planet_label_724aa7f0
id_724f296b,,,,-8.1208556542,35.435890524,east_african_field_centers_planet_label_724f296b
id_7250e381,0.0,,,0.2100362121,34.8149734045,east_african_field_centers_planet_label_7250e381
id_725314d9,0.0,,,1.1234455239,34.919798974,east_african_field_centers_planet_label_725314d9
id_7255e10d,0.0,,,-0.9632397269,34.6876441685,east_african_field_centers_planet_label_7255e10d
id_72589d29,1.0,0.6260478493,34.7975093061,0.6257973662,34.7976950017,east_african_field_centers_planet_label_72589d29
id_7258e083,0.0,,,0.6436246912,34.5410395227,east_african_field_centers_planet_label_7258e083
id_725c2586,0.0,,,0.6383771532,35.0853166465,east_african_field_centers_planet_label_725c2586
id_725cefaa,0.0,,,0.8001535193,34.4429022204,east_african_field_centers_planet_label_725cefaa
id_726014b6,3.0,0.2224280845,34.78691055,0.2224285476,34.7868594375,east_african_field_centers_planet_label_726014b6
id_7261bc98,0.0,,,0.4665154825,34.1911246866,east_african_field_centers_planet_label_7261bc98
id_726338a5,,,,-2.3950793196,29.0667712787,east_african_field_centers_planet_label_726338a5
id_726b315c,0.0,,,0.9621051455,35.0733449451,east_african_field_centers_planet_label_726b315c
id_726b709a,0.0,,,0.2624303271,34.7305600371,east_african_field_centers_planet_label_726b709a
id_726c60ba,0.0,,,-0.9294476397,34.669241504,east_african_field_centers_planet_label_726c60ba
id_7272ef48,0.0,,,0.7500865247,35.1082700403,east_african_field_centers_planet_label_7272ef48
id_72786309,,,,-7.9470004807,35.5604250138,east_african_field_centers_planet_label_72786309
id_727a3631,0.0,,,-0.8050287805,34.4244053,east_african_field_centers_planet_label_727a3631
id_727ab4b0,1.0,0.3080110615,34.1644866638,0.3074153618,34.1649935497,east_african_field_centers_planet_label_727ab4b0
id_7281cddd,0.0,,,0.8067698785,34.8973781095,east_african_field_centers_planet_label_7281cddd
id_7282ea6a,0.0,,,0.1590867225,34.2548090074,east_african_field_centers_planet_label_7282ea6a
id_72842657,0.0,,,0.7175508744,34.9304198649,east_african_field_centers_planet_label_72842657
id_72864d52,0.0,,,0.4750120762,34.4391514052,east_african_field_centers_planet_label_72864d52
id_7288066f,0.0,,,0.3312393657,34.7273642687,east_african_field_centers_planet_label_7288066f
id_72895203,,,,-2.7523795335,29.6198331569,east_african_field_centers_planet_label_72895203
id_728bba1b,0.0,,,0.6389613715,34.4727016554,east_african_field_centers_planet_label_728bba1b
id_728de11e,0.0,,,0.7822342918,34.6971524562,east_african_field_centers_planet_label_728de11e
id_728f8281,0.0,,,1.0034771019,35.1638932057,east_african_field_centers_planet_label_728f8281
id_72936e59,0.0,,,0.3697680654,34.6996100363,east_african_field_centers_planet_label_72936e59
id_72955fe5,0.0,,,0.1178423659,34.6449753877,east_african_field_centers_planet_label_72955fe5
id_729c8655,0.0,,,0.7365142861,34.4565497295,east_african_field_centers_planet_label_729c8655
id_729fcb95,0.0,,,0.3711221883,34.6762004705,east_african_field_centers_planet_label_729fcb95
id_72a89023,3.0,-0.3453101473,35.0763089216,-0.3453418177,35.0766742625,east_african_field_centers_planet_label_72a89023
id_72b7e545,0.0,,,-0.7075609926,34.5732708423,east_african_field_centers_planet_label_72b7e545
id_72b8e28a,1.0,0.3480426424,34.1774904728,0.3475526978,34.1782939929,east_african_field_centers_planet_label_72b8e28a
id_72c1382b,0.0,,,0.1730552124,34.5902294487,east_african_field_centers_planet_label_72c1382b
id_72c19238,0.0,,,-0.8137128094,34.5990723541,east_african_field_centers_planet_label_72c19238
id_72c2c7ae,0.0,,,0.442420968,34.1705709287,east_african_field_centers_planet_label_72c2c7ae
id_72c6d945,1.0,0.553097114,34.5540790022,0.5530363779,34.5541361085,east_african_field_centers_planet_label_72c6d945
id_72c7b58e,0.0,,,-0.0657996108,35.2590639679,east_african_field_centers_planet_label_72c7b58e
id_72c80753,1.0,0.0,0.0,0.2809382915,34.4459401114,east_african_field_centers_planet_label_72c80753
id_72d09320,1.0,-0.4105423725,34.9468225048,-0.4105047635,34.9470139161,east_african_field_centers_planet_label_72d09320
id_72d7ef9b,0.0,,,-0.029473639,34.0967657538,east_african_field_centers_planet_label_72d7ef9b
id_72dcc2c2,0.0,,,0.2853318086,34.7231874015,east_african_field_centers_planet_label_72dcc2c2
id_72e1556d,0.0,,,0.7168283488,34.8507125178,east_african_field_centers_planet_label_72e1556d
id_72e635d2,0.0,,,0.7659231211,34.5966144969,east_african_field_centers_planet_label_72e635d2
id_72e8527b,0.0,,,0.7778455745,35.0621728266,east_african_field_centers_planet_label_72e8527b
id_72efb354,0.0,,,-0.900574362,34.9078829871,east_african_field_centers_planet_label_72efb354
id_72eff4f4,,,,-2.2218669065,29.353149289,east_african_field_centers_planet_label_72eff4f4
id_72f14d4a,,,,-2.6922182154,29.0099348367,east_african_field_centers_planet_label_72f14d4a
id_72f492db,0.0,,,0.6500466968,34.9772677989,east_african_field_centers_planet_label_72f492db
id_72f52018,2.0,0.1392596185,34.9065252313,0.1391426899,34.9071831074,east_african_field_centers_planet_label_72f52018
id_72f7034c,0.0,,,0.7577037918,34.742423002,east_african_field_centers_planet_label_72f7034c
id_7304759b,0.0,,,-0.8811568063,34.8139274348,east_african_field_centers_planet_label_7304759b
id_7304f57a,3.0,-0.3979994568,34.8532152793,-0.3978931469,34.8533065297,east_african_field_centers_planet_label_7304f57a
id_730b921f,0.0,,,-0.8325719477,34.9035312808,east_african_field_centers_planet_label_730b921f
id_73101062,,,,-7.8383829911,35.744329186,east_african_field_centers_planet_label_73101062
id_73128446,0.0,,,-0.592690247,34.7593176024,east_african_field_centers_planet_label_73128446
id_73137e92,0.0,,,0.2871406621,34.1759251248,east_african_field_centers_planet_label_73137e92
id_731cade1,0.0,,,0.1585269134,34.4034406541,east_african_field_centers_planet_label_731cade1
id_7322afa1,2.0,-0.674655195,34.6303170919,-0.6747126784,34.6302075651,east_african_field_centers_planet_label_7322afa1
id_73276af4,0.0,,,0.355738994,34.2800289662,east_african_field_centers_planet_label_73276af4
id_73347533,1.0,0.0,0.0,0.6786172361,34.4173019271,east_african_field_centers_planet_label_73347533
id_73379cf0,,,,-8.9859708203,33.3123612695,east_african_field_centers_planet_label_73379cf0
id_733a14ba,0.0,,,0.7764965531,35.0516497528,east_african_field_centers_planet_label_733a14ba
id_733b30a8,0.0,,,0.8909165762,34.9325685267,east_african_field_centers_planet_label_733b30a8
id_733c7054,0.0,,,-0.8528396762,34.872927748,east_african_field_centers_planet_label_733c7054
id_73418894,0.0,,,-0.4629646815,35.0609901294,east_african_field_centers_planet_label_73418894
id_73437a76,0.0,,,0.0571448916,34.7255667818,east_african_field_centers_planet_label_73437a76
id_734415b8,0.0,,,-0.4630596954,34.7457475657,east_african_field_centers_planet_label_734415b8
id_7344872d,,,,-2.0284890481,29.4513904432,east_african_field_centers_planet_label_7344872d
id_7346c7c6,0.0,,,-0.8221582532,35.004109981,east_african_field_centers_planet_label_7346c7c6
id_7347c8e3,,,,-8.9593019104,33.2600727362,east_african_field_centers_planet_label_7347c8e3
id_734e62dc,3.0,0.0,0.0,0.4417689872,34.9077302541,east_african_field_centers_planet_label_734e62dc
id_7352b940,0.0,,,0.1762857427,34.179427065,east_african_field_centers_planet_label_7352b940
id_73548136,0.0,,,-0.4873279188,34.8261462243,east_african_field_centers_planet_label_73548136
id_73554594,0.0,,,0.662100825,34.6568551356,east_african_field_centers_planet_label_73554594
id_7356551f,3.0,0.216512532,34.0945071939,0.2170698109,34.0943620238,east_african_field_centers_planet_label_7356551f
id_735a3954,0.0,,,0.2237753636,34.3901472672,east_african_field_centers_planet_label_735a3954
id_735cfb2f,0.0,,,-0.6095533686,35.045793093,east_african_field_centers_planet_label_735cfb2f
id_735ef1a9,0.0,,,0.2082914773,34.7905183309,east_african_field_centers_planet_label_735ef1a9
id_73602e31,1.0,0.0,0.0,0.1681745041,34.4086284142,east_african_field_centers_planet_label_73602e31
id_7360daa7,1.0,0.0,0.0,0.4673305011,34.9001444344,east_african_field_centers_planet_label_7360daa7
id_736314ba,0.0,,,0.6005115361,34.9593263034,east_african_field_centers_planet_label_736314ba
id_7368758d,0.0,,,0.1728757976,34.8890116601,east_african_field_centers_planet_label_7368758d
id_736ba9ff,0.0,,,0.1064567512,34.3791334539,east_african_field_centers_planet_label_736ba9ff
id_736ceaef,0.0,,,0.2961970566,34.712510109,east_african_field_centers_planet_label_736ceaef
id_7371c667,0.0,,,0.5338848933,34.8414335882,east_african_field_centers_planet_label_7371c667
id_73723ad7,0.0,,,0.2128329663,34.101274377,east_african_field_centers_planet_label_73723ad7
id_73738ad2,,,,-8.9959413825,33.0270293086,east_african_field_centers_planet_label_73738ad2
id_737505ef,0.0,,,0.1129850164,34.4243509066,east_african_field_centers_planet_label_737505ef
id_737837ce,0.0,,,0.2216320139,34.6754592387,east_african_field_centers_planet_label_737837ce
id_7378de68,0.0,,,0.0116904303,34.4269663301,east_african_field_centers_planet_label_7378de68
id_73792ff7,0.0,,,0.1734177151,34.9187944143,east_african_field_centers_planet_label_73792ff7
id_738a3460,0.0,,,0.3379596224,34.5036300177,east_african_field_centers_planet_label_738a3460
id_738ba4f3,0.0,,,0.44880777,34.3081429748,east_african_field_centers_planet_label_738ba4f3
id_7393af5a,0.0,,,0.8516108376,34.9416852258,east_african_field_centers_planet_label_7393af5a
id_7394d471,0.0,,,0.4628616813,34.9664060378,east_african_field_centers_planet_label_7394d471
id_73998c04,0.0,,,-0.9268782335,34.7172134854,east_african_field_centers_planet_label_73998c04
id_739f0300,0.0,,,0.2575164225,34.4212584924,east_african_field_centers_planet_label_739f0300
id_73a10f27,0.0,,,-0.6817819879,34.7962096891,east_african_field_centers_planet_label_73a10f27
id_73a24953,0.0,,,0.7101171006,34.9506836462,east_african_field_centers_planet_label_73a24953
id_73a2d1f8,0.0,,,-0.3998424839,34.5257333588,east_african_field_centers_planet_label_73a2d1f8
id_73a47a7d,0.0,,,0.0228156831,34.7609846083,east_african_field_centers_planet_label_73a47a7d
id_73aabef1,3.0,0.1970330765,34.6019439192,0.1970695634,34.6016292118,east_african_field_centers_planet_label_73aabef1
id_73b25df2,2.0,-0.9276071847,34.6960519277,-0.92744357,34.6959298153,east_african_field_centers_planet_label_73b25df2
id_73b310ac,0.0,,,-0.5752390924,34.6950011319,east_african_field_centers_planet_label_73b310ac
id_73b330c5,0.0,,,0.4186003311,34.1657395328,east_african_field_centers_planet_label_73b330c5
id_73bdc59c,0.0,,,0.7428777023,35.1205921382,east_african_field_centers_planet_label_73bdc59c
id_73bf65a2,0.0,,,0.1165483345,34.5776707337,east_african_field_centers_planet_label_73bf65a2
id_73c21987,0.0,,,0.0839419845,34.0168822675,east_african_field_centers_planet_label_73c21987
id_73c40473,0.0,,,0.063063742,34.6034750109,east_african_field_centers_planet_label_73c40473
id_73c7bd15,,,,-2.4550953146,29.107878887,east_african_field_centers_planet_label_73c7bd15
id_73d4ec1e,0.0,,,0.0535698077,34.6350789075,east_african_field_centers_planet_label_73d4ec1e
id_73d6ba78,0.0,,,0.1479073593,34.9100923043,east_african_field_centers_planet_label_73d6ba78
id_73dab132,0.0,,,0.2826299496,34.9481434351,east_african_field_centers_planet_label_73dab132
id_73ddccb4,0.0,,,0.2053086643,34.4360804246,east_african_field_centers_planet_label_73ddccb4
id_73e2179d,,,,-9.0017630466,34.5505532973,east_african_field_centers_planet_label_73e2179d
id_73e26e0a,,,,-2.0419319529,29.4728198538,east_african_field_centers_planet_label_73e26e0a
id_73ea2bec,,,,-8.0673874169,36.0063491825,east_african_field_centers_planet_label_73ea2bec
id_73ed221a,0.0,,,0.8407384453,34.9106583236,east_african_field_centers_planet_label_73ed221a
id_73ed4564,0.0,,,0.2837355438,34.9477377197,east_african_field_centers_planet_label_73ed4564
id_73efb84f,,,,-7.816895763,35.7371886604,east_african_field_centers_planet_label_73efb84f
id_73f7bfc1,0.0,,,0.1182356958,34.466342588,east_african_field_centers_planet_label_73f7bfc1
id_73f7fb62,0.0,,,0.2904249812,34.2692516675,east_african_field_centers_planet_label_73f7fb62
id_73f9f9dc,0.0,,,0.5813160342,34.5577080669,east_african_field_centers_planet_label_73f9f9dc
id_73fd4182,0.0,,,0.0104263164,34.703832821,east_african_field_centers_planet_label_73fd4182
id_74038fcc,0.0,,,0.1813772523,34.5763488989,east_african_field_centers_planet_label_74038fcc
id_74068482,0.0,,,0.085422408,34.4762806516,east_african_field_centers_planet_label_74068482
id_7409bef5,,,,-2.2635461517,29.2962769779,east_african_field_centers_planet_label_7409bef5
id_740d0b93,0.0,,,0.5413241944,34.7658150021,east_african_field_centers_planet_label_740d0b93
id_74128799,1.0,0.0,0.0,-0.8700325209,34.9216707247,east_african_field_centers_planet_label_74128799
id_74187a26,0.0,,,0.4608735442,34.6770104745,east_african_field_centers_planet_label_74187a26
id_7419a2ab,0.0,,,0.8645913142,34.7142021341,east_african_field_centers_planet_label_7419a2ab
id_74269c89,0.0,,,-0.584253226,34.8492845486,east_african_field_centers_planet_label_74269c89
id_7426c939,,,,-2.2614333222,29.7305227399,east_african_field_centers_planet_label_7426c939
id_7428a5bc,0.0,,,0.5816319524,34.5602756348,east_african_field_centers_planet_label_7428a5bc
id_7429417e,0.0,,,-0.0085924808,34.3840292604,east_african_field_centers_planet_label_7429417e
id_742b2bb4,0.0,,,0.4251923497,34.8740800702,east_african_field_centers_planet_label_742b2bb4
id_742b6c6d,1.0,0.0,0.0,0.943661382,35.3224488159,east_african_field_centers_planet_label_742b6c6d
id_742cc984,0.0,,,-0.6143249917,34.5159482663,east_african_field_centers_planet_label_742cc984
id_7430d21e,0.0,,,-0.0146995996,34.5190374879,east_african_field_centers_planet_label_7430d21e
id_74315383,0.0,,,0.901494286,34.9452057597,east_african_field_centers_planet_label_74315383
id_743a6797,2.0,0.0,0.0,0.1817218319,34.0499134254,east_african_field_centers_planet_label_743a6797
id_743f4db8,0.0,,,-0.4419680466,34.9026329781,east_african_field_centers_planet_label_743f4db8
id_744457a5,0.0,,,0.2614721373,34.1946420955,east_african_field_centers_planet_label_744457a5
id_74453e23,0.0,,,-0.447921742,34.8336338787,east_african_field_centers_planet_label_74453e23
id_74488583,0.0,,,-0.787967228,34.5921516715,east_african_field_centers_planet_label_74488583
id_74490107,2.0,0.0106993317,34.9652759345,0.0109146855,34.9650425052,east_african_field_centers_planet_label_74490107
id_744b3d0f,3.0,0.0,0.0,0.6585047727,34.6816702208,east_african_field_centers_planet_label_744b3d0f
id_744c32be,3.0,-0.6336369693,34.5793758559,-0.6335269331,34.5793350697,east_african_field_centers_planet_label_744c32be
id_744f6467,1.0,0.0,0.0,-0.9834949089,34.4307083155,east_african_field_centers_planet_label_744f6467
id_7454de09,0.0,,,-0.9461701959,34.6426704842,east_african_field_centers_planet_label_7454de09
id_74594fc2,0.0,,,0.8362075647,34.7377525077,east_african_field_centers_planet_label_74594fc2
id_745e2e5f,0.0,,,0.7174103848,34.7588144486,east_african_field_centers_planet_label_745e2e5f
id_74619ed7,0.0,,,0.6674416277,34.472116155,east_african_field_centers_planet_label_74619ed7
id_7466e1c6,0.0,,,0.2563237684,34.3143883254,east_african_field_centers_planet_label_7466e1c6
id_746bda90,0.0,,,0.4081679817,34.3082548651,east_african_field_centers_planet_label_746bda90
id_746be49d,0.0,,,-0.3510136194,35.0696204519,east_african_field_centers_planet_label_746be49d
id_74714921,,,,-2.4329641313,29.6754410248,east_african_field_centers_planet_label_74714921
id_7474d741,0.0,,,0.0594603647,34.4510653137,east_african_field_centers_planet_label_7474d741
id_747804e9,2.0,-0.3306045664,34.9590961224,-0.3309621359,34.9588250261,east_african_field_centers_planet_label_747804e9
id_747c2133,0.0,,,-0.3429935688,34.9480832343,east_african_field_centers_planet_label_747c2133
id_747ea9ec,0.0,,,0.3142355875,34.1845008848,east_african_field_centers_planet_label_747ea9ec
id_7485bfa3,0.0,,,0.6282291699,34.5079508813,east_african_field_centers_planet_label_7485bfa3
id_7488fbe1,1.0,0.947119253,35.3264727476,0.947523476,35.3270096796,east_african_field_centers_planet_label_7488fbe1
id_748da5ae,0.0,,,-0.6389318895,34.5723273853,east_african_field_centers_planet_label_748da5ae
id_7491f217,0.0,,,0.5619234454,34.6588495701,east_african_field_centers_planet_label_7491f217
id_7492d6bd,0.0,,,0.0883991051,34.6232392987,east_african_field_centers_planet_label_7492d6bd
id_749a5833,0.0,,,0.7525612859,35.0337318852,east_african_field_centers_planet_label_749a5833
id_749c913c,0.0,,,0.7762322581,34.6026268996,east_african_field_centers_planet_label_749c913c
id_74a16dea,,,,-1.8786855048,29.3241769303,east_african_field_centers_planet_label_74a16dea
id_74a30b83,3.0,0.153708744,34.8993724331,0.1536635125,34.8992866361,east_african_field_centers_planet_label_74a30b83
id_74a49ad0,0.0,,,0.759939085,34.5690669733,east_african_field_centers_planet_label_74a49ad0
id_74a9612c,0.0,,,-0.5503825164,34.7775176309,east_african_field_centers_planet_label_74a9612c
id_74b378d2,0.0,,,0.0605012231,34.7845557889,east_african_field_centers_planet_label_74b378d2
id_74b42a33,0.0,,,0.7864054264,34.7603696737,east_african_field_centers_planet_label_74b42a33
id_74b96376,0.0,,,-0.4725920118,34.9170418719,east_african_field_centers_planet_label_74b96376
id_74bf5727,0.0,,,0.8240096183,34.8647556136,east_african_field_centers_planet_label_74bf5727
id_74bf5dcf,0.0,,,0.1254944073,34.1288285012,east_african_field_centers_planet_label_74bf5dcf
id_74c5a39f,0.0,,,1.1352045519,35.1733536263,east_african_field_centers_planet_label_74c5a39f
id_74c5d99a,0.0,,,0.8758662538,34.8890206274,east_african_field_centers_planet_label_74c5d99a
id_74cba48e,1.0,0.0,0.0,0.3275707057,34.1935469311,east_african_field_centers_planet_label_74cba48e
id_74ce6f93,0.0,,,0.6040760195,34.8643819197,east_african_field_centers_planet_label_74ce6f93
id_74d57a73,0.0,,,0.055944137,35.0036781095,east_african_field_centers_planet_label_74d57a73
id_74d76c8a,0.0,,,0.4049337155,34.3410698274,east_african_field_centers_planet_label_74d76c8a
id_74d8599c,0.0,,,-0.5591442763,34.7366689061,east_african_field_centers_planet_label_74d8599c
id_74df7f82,0.0,,,0.581834152,34.5585136104,east_african_field_centers_planet_label_74df7f82
id_74e896d7,0.0,,,-0.733726421,34.8015213818,east_african_field_centers_planet_label_74e896d7
id_74f059ae,0.0,,,0.8784431288,34.8882556371,east_african_field_centers_planet_label_74f059ae
id_7507566f,0.0,,,0.7999529203,34.7830471906,east_african_field_centers_planet_label_7507566f
id_750b61a1,0.0,,,-1.0593619747,34.5505770169,east_african_field_centers_planet_label_750b61a1
id_750de265,3.0,-0.6501851603,34.9219261923,-0.6503343278,34.9220068349,east_african_field_centers_planet_label_750de265
id_750e2044,0.0,,,0.041824086,34.8986705082,east_african_field_centers_planet_label_750e2044
id_7516aebe,0.0,,,0.193177966,34.7989743291,east_african_field_centers_planet_label_7516aebe
id_75188165,,,,-2.575630283,29.7710521326,east_african_field_centers_planet_label_75188165
id_751c9518,0.0,,,-0.5478141704,37.0348596297,east_african_field_centers_planet_label_751c9518
id_75207c2f,0.0,,,0.8088311847,34.9729945627,east_african_field_centers_planet_label_75207c2f
id_7520d990,0.0,,,0.4886916878,34.2338615501,east_african_field_centers_planet_label_7520d990
id_752214ad,1.0,0.0,0.0,0.4932414078,34.7549761003,east_african_field_centers_planet_label_752214ad
id_75262e25,1.0,0.0,0.0,0.679683859,34.3844186666,east_african_field_centers_planet_label_75262e25
id_752889b8,1.0,0.7432949064,34.8906730801,0.742746029,34.8906749249,east_african_field_centers_planet_label_752889b8
id_752d0bca,2.0,0.0,0.0,0.4373725496,35.042034109,east_african_field_centers_planet_label_752d0bca
id_7538e5e1,,,,-2.0099281657,29.3495947894,east_african_field_centers_planet_label_7538e5e1
